mean weighted edges,mean unweighted edges,mean nmons,std weighted edges,std unweighted edges,std nmons
1959.490196,0.892793,0.311410,118.799778,0.006248,0.004039
1957.844660,0.892940,0.311514,119.384079,0.006393,0.004153
1961.750000,0.892781,0.311477,125.245509,0.006564,0.004150
1964.285714,0.892688,0.311482,127.301795,0.006601,0.004131
1967.962264,0.892508,0.311410,132.182259,0.006824,0.004178
1968.654206,0.892435,0.311375,131.755870,0.006833,0.004174
1970.407407,0.892307,0.311330,132.392447,0.006929,0.004181
1967.889908,0.892446,0.311377,134.355638,0.007046,0.004191
1971.800000,0.892250,0.311283,139.834955,0.007308,0.004286
1970.090090,0.892326,0.311360,140.354092,0.007319,0.004343
1976.589286,0.891956,0.311203,155.601974,0.008264,0.004629
1978.460177,0.891853,0.311177,156.172133,0.008300,0.004617
1979.456140,0.891761,0.311126,155.845692,0.008321,0.004627
1982.695652,0.891690,0.311106,158.974987,0.008319,0.004613
1984.534483,0.891668,0.311105,159.511832,0.008287,0.004593
1985.880342,0.891585,0.311037,159.488775,0.008300,0.004630
1987.186441,0.891559,0.311079,159.438684,0.008269,0.004633
1988.638655,0.891474,0.311032,159.549141,0.008286,0.004642
1990.783333,0.891385,0.310999,160.596242,0.008308,0.004636
1996.264463,0.891119,0.310820,170.830725,0.008772,0.005016
1994.278689,0.891194,0.310857,171.525712,0.008775,0.005012
1997.853659,0.891046,0.310732,175.331356,0.008889,0.005180
1997.806452,0.891026,0.310721,174.623728,0.008856,0.005161
1996.992000,0.891020,0.310705,174.160133,0.008821,0.005143
1996.825397,0.891031,0.310707,173.477645,0.008787,0.005122
1998.960630,0.890925,0.310653,174.447673,0.008833,0.005139
2000.703125,0.890846,0.310620,174.870951,0.008844,0.005132
2004.511628,0.890635,0.310533,179.441905,0.009127,0.005207
2005.415385,0.890576,0.310481,179.044893,0.009116,0.005220
2008.366412,0.890392,0.310375,181.506133,0.009321,0.005339
2006.212121,0.890475,0.310442,182.490723,0.009334,0.005375
2009.383459,0.890352,0.310334,185.418556,0.009405,0.005498
2011.492537,0.890306,0.310322,186.319848,0.009385,0.005479
2011.511111,0.890347,0.310339,185.628616,0.009362,0.005462
2015.397059,0.890166,0.310222,190.376457,0.009560,0.005611
2018.598540,0.889944,0.310150,193.319880,0.009870,0.005652
2020.043478,0.889810,0.310052,193.359239,0.009959,0.005748
2021.194245,0.889729,0.310026,193.136135,0.009969,0.005735
2023.971429,0.889547,0.309970,195.210653,0.010163,0.005754
2023.801418,0.889572,0.310001,194.527586,0.010131,0.005745
2022.746479,0.889612,0.310031,194.245758,0.010107,0.005736
2023.496503,0.889569,0.310038,193.771615,0.010084,0.005716
2022.916667,0.889563,0.310002,193.222076,0.010049,0.005712
2023.820690,0.889475,0.309928,192.859987,0.010069,0.005761
2022.452055,0.889526,0.309932,192.903663,0.010053,0.005741
2022.938776,0.889531,0.309908,192.336342,0.010019,0.005728
2023.202703,0.889514,0.309893,191.712163,0.009987,0.005712
2026.496644,0.889370,0.309819,195.224724,0.010106,0.005765
2027.613333,0.889313,0.309786,195.049764,0.010096,0.005759
2027.443709,0.889348,0.309830,194.413931,0.010072,0.005766
2028.460526,0.889296,0.309787,194.175784,0.010060,0.005772
2029.084967,0.889251,0.309766,193.693240,0.010042,0.005759
2031.675325,0.889103,0.309691,195.704053,0.010176,0.005815
2036.245161,0.888842,0.309570,203.147788,0.010647,0.005986
2035.487179,0.888887,0.309590,202.715396,0.010628,0.005971
2034.012739,0.888952,0.309616,202.906209,0.010625,0.005962
2038.493671,0.888728,0.309495,209.911215,0.010955,0.006134
2039.270440,0.888703,0.309504,209.477748,0.010925,0.006115
2040.950000,0.888623,0.309475,209.893300,0.010938,0.006107
2042.546584,0.888529,0.309454,210.212786,0.010967,0.006094
2044.160494,0.888386,0.309426,210.561152,0.011084,0.006086
2043.901840,0.888404,0.309459,209.940080,0.011052,0.006082
2043.707317,0.888402,0.309471,209.313774,0.011018,0.006066
2043.078788,0.888389,0.309440,208.833702,0.010986,0.006061
2045.144578,0.888270,0.309403,209.887901,0.011059,0.006061
2044.502994,0.888312,0.309452,209.421755,0.011039,0.006076
2046.369048,0.888234,0.309398,210.185478,0.011052,0.006098
2049.692308,0.888063,0.309332,213.943752,0.011242,0.006140
2050.141176,0.888010,0.309316,213.393376,0.011229,0.006126
2050.315789,0.887952,0.309290,212.780684,0.011222,0.006117
2049.825581,0.887975,0.309303,212.258053,0.011194,0.006102
2050.797688,0.887902,0.309242,212.027345,0.011203,0.006136
2049.827586,0.887931,0.309252,211.801887,0.011177,0.006120
2050.697143,0.887868,0.309227,211.507122,0.011176,0.006111
2052.375000,0.887753,0.309165,212.070143,0.011249,0.006150
2052.587571,0.887751,0.309134,211.489029,0.011217,0.006145
2053.662921,0.887690,0.309088,211.378830,0.011214,0.006158
2054.681564,0.887636,0.309028,211.225221,0.011206,0.006194
2056.911111,0.887491,0.308958,212.739311,0.011344,0.006246
2058.950276,0.887411,0.308918,213.907562,0.011363,0.006253
2060.197802,0.887329,0.308901,213.978340,0.011385,0.006239
2060.590164,0.887291,0.308886,213.458539,0.011366,0.006226
2060.423913,0.887292,0.308900,212.889578,0.011335,0.006212
2060.648649,0.887293,0.308884,212.335305,0.011304,0.006199
2060.182796,0.887329,0.308901,211.858517,0.011285,0.006187
2061.112299,0.887280,0.308892,211.671229,0.011275,0.006172
2061.914894,0.887272,0.308891,211.392630,0.011245,0.006155
2062.391534,0.887232,0.308858,210.933915,0.011229,0.006156
2061.400000,0.887303,0.308904,210.819249,0.011242,0.006172
2062.649215,0.887240,0.308892,210.970526,0.011246,0.006158
2061.385417,0.887299,0.308906,211.144050,0.011246,0.006145
2060.943005,0.887323,0.308945,210.685538,0.011222,0.006153
2061.649485,0.887287,0.308944,210.370907,0.011205,0.006138
2062.328205,0.887228,0.308915,210.043646,0.011206,0.006135
2061.846939,0.887229,0.308914,209.614897,0.011177,0.006120
2063.086294,0.887154,0.308899,209.800915,0.011198,0.006108
2064.191919,0.887061,0.308848,209.845021,0.011246,0.006134
2064.301508,0.887035,0.308845,209.322788,0.011224,0.006119
1914.120000,0.894573,0.312428,102.049721,0.005926,0.004002
1916.554455,0.894481,0.312403,104.420748,0.005968,0.003990
1917.549020,0.894450,0.312367,104.387253,0.005947,0.003987
1915.456311,0.894592,0.312396,106.007581,0.006089,0.003978
1920.038462,0.894359,0.312276,115.291597,0.006508,0.004143
1921.638095,0.894298,0.312274,115.895119,0.006506,0.004123
1922.981132,0.894265,0.312288,116.165219,0.006484,0.004106
1924.654206,0.894186,0.312291,116.897199,0.006504,0.004087
1926.129630,0.894057,0.312187,117.351411,0.006610,0.004210
1929.541284,0.893870,0.312094,122.074014,0.006862,0.004299
1932.818182,0.893711,0.312064,126.241989,0.007030,0.004291
1933.567568,0.893670,0.312004,125.917578,0.007011,0.004317
1932.857143,0.893723,0.311995,125.577442,0.007003,0.004299
1934.318584,0.893619,0.311957,125.973608,0.007059,0.004299
1935.385965,0.893536,0.311929,125.932069,0.007083,0.004291
1934.034783,0.893565,0.311925,126.210585,0.007059,0.004272
1936.120690,0.893417,0.311874,127.640737,0.007206,0.004289
1938.905983,0.893319,0.311838,130.586447,0.007252,0.004289
1940.559322,0.893236,0.311741,131.255963,0.007276,0.004396
1944.050420,0.893025,0.311637,136.093755,0.007601,0.004522
1946.466667,0.892919,0.311553,138.064896,0.007658,0.004595
1951.322314,0.892718,0.311429,147.423392,0.007937,0.004773
1951.262295,0.892720,0.311444,146.819439,0.007904,0.004756
1952.699187,0.892605,0.311417,147.080197,0.007974,0.004746
1956.064516,0.892416,0.311297,151.165992,0.008213,0.004910
1959.152000,0.892244,0.311242,154.435698,0.008403,0.004929
1960.492063,0.892219,0.311226,154.549563,0.008374,0.004913
1961.118110,0.892243,0.311259,154.100214,0.008345,0.004907
1963.500000,0.892106,0.311205,155.826426,0.008454,0.004926
1966.310078,0.892031,0.311143,158.443681,0.008464,0.004957
1968.600000,0.891894,0.311082,159.961659,0.008574,0.004986
1968.458015,0.891932,0.311132,159.358172,0.008553,0.005000
1972.166667,0.891730,0.311055,164.330237,0.008828,0.005058
1974.210526,0.891640,0.310996,165.386813,0.008856,0.005084
1977.865672,0.891518,0.310934,170.075172,0.008934,0.005115
1980.029630,0.891451,0.310910,171.285680,0.008935,0.005104
1981.455882,0.891393,0.310906,171.457501,0.008927,0.005086
1980.218978,0.891442,0.310955,171.438513,0.008912,0.005099
1984.536232,0.891192,0.310831,178.133892,0.009348,0.005285
1984.848921,0.891113,0.310792,177.529972,0.009360,0.005286
1988.971429,0.890905,0.310659,183.450497,0.009644,0.005496
1994.595745,0.890672,0.310555,194.535380,0.009997,0.005613
1995.957746,0.890662,0.310558,194.522669,0.009962,0.005593
1998.167832,0.890570,0.310499,195.622227,0.009988,0.005618
1997.166667,0.890583,0.310514,195.309086,0.009954,0.005601
1996.924138,0.890626,0.310505,194.656199,0.009934,0.005583
1998.123288,0.890605,0.310490,194.525094,0.009903,0.005567
1998.829932,0.890564,0.310470,194.050256,0.009881,0.005553
1999.351351,0.890570,0.310466,193.496870,0.009848,0.005534
2001.637584,0.890449,0.310406,194.841812,0.009925,0.005564
2001.146667,0.890462,0.310447,194.283689,0.009893,0.005567
2000.264901,0.890475,0.310454,193.940207,0.009862,0.005550
2000.315789,0.890455,0.310421,193.302205,0.009832,0.005546
1998.797386,0.890519,0.310461,193.576769,0.009832,0.005550
1999.337662,0.890478,0.310443,193.062947,0.009813,0.005536
2000.283871,0.890444,0.310396,192.797060,0.009790,0.005549
2001.846154,0.890375,0.310347,193.159896,0.009796,0.005565
2003.261146,0.890297,0.310315,193.353152,0.009814,0.005561
2002.683544,0.890300,0.310313,192.876136,0.009783,0.005544
2001.194969,0.890331,0.310352,193.176964,0.009760,0.005548
2001.762500,0.890306,0.310331,192.705264,0.009735,0.005537
2002.484472,0.890309,0.310342,192.322810,0.009704,0.005521
2003.061728,0.890278,0.310322,191.868161,0.009683,0.005510
2002.441718,0.890285,0.310292,191.441420,0.009653,0.005506
2003.817073,0.890190,0.310262,191.662917,0.009700,0.005502
2005.745455,0.890133,0.310237,192.670441,0.009698,0.005496
2006.277108,0.890134,0.310224,192.210591,0.009668,0.005481
2008.467066,0.890035,0.310146,193.700299,0.009723,0.005558
2010.214286,0.889911,0.310091,194.438390,0.009826,0.005586
2009.562130,0.889998,0.310123,194.046472,0.009862,0.005584
2010.235294,0.889970,0.310108,193.672716,0.009840,0.005571
2011.906433,0.889920,0.310055,194.330979,0.009833,0.005598
2013.325581,0.889822,0.310012,194.651892,0.009887,0.005610
2015.664740,0.889690,0.309953,196.498019,0.010010,0.005646
2014.540230,0.889731,0.309947,196.490022,0.009996,0.005630
2014.834286,0.889721,0.309946,195.966210,0.009968,0.005614
2017.159091,0.889649,0.309930,197.814013,0.009986,0.005602
2016.723164,0.889677,0.309958,197.339185,0.009965,0.005599
2018.179775,0.889596,0.309920,197.735981,0.009995,0.005606
2017.005587,0.889680,0.309975,197.804189,0.010030,0.005639
2018.644444,0.889603,0.309929,198.468879,0.010055,0.005658
2021.038674,0.889533,0.309855,200.509582,0.010071,0.005728
2021.032967,0.889549,0.309882,199.957987,0.010046,0.005725
2021.027322,0.889541,0.309888,199.410920,0.010019,0.005710
2023.228261,0.889406,0.309804,201.084754,0.010157,0.005808
2024.054054,0.889354,0.309783,200.853146,0.010154,0.005799
2025.258065,0.889290,0.309748,200.980789,0.010164,0.005803
2026.588235,0.889227,0.309722,201.261945,0.010173,0.005798
2025.500000,0.889292,0.309770,201.276842,0.010184,0.005820
2027.058201,0.889150,0.309688,201.877384,0.010341,0.005911
2027.442105,0.889112,0.309671,201.414588,0.010327,0.005900
2028.691099,0.889069,0.309667,201.623006,0.010317,0.005885
2030.531250,0.888991,0.309645,202.698948,0.010346,0.005878
2032.642487,0.888894,0.309611,204.278692,0.010406,0.005881
2033.134021,0.888858,0.309601,203.865917,0.010391,0.005867
2033.005128,0.888899,0.309608,203.350436,0.010381,0.005853
2032.795918,0.888898,0.309590,202.852060,0.010354,0.005844
2033.106599,0.888882,0.309605,202.383297,0.010330,0.005833
2034.232323,0.888850,0.309584,202.488974,0.010314,0.005825
2035.678392,0.888770,0.309552,203.001936,0.010348,0.005828
1885.060000,0.895793,0.312799,93.585663,0.005777,0.004214
1888.851485,0.895612,0.312710,100.544004,0.006028,0.004287
1889.647059,0.895613,0.312698,100.368893,0.005998,0.004268
1892.796117,0.895523,0.312671,104.821750,0.006037,0.004256
1893.980769,0.895499,0.312649,105.007141,0.006013,0.004241
1896.361905,0.895375,0.312586,107.290005,0.006117,0.004270
1897.773585,0.895269,0.312565,107.758052,0.006184,0.004255
1902.317757,0.894989,0.312426,117.013347,0.006797,0.004471
1905.500000,0.894802,0.312392,121.032633,0.007038,0.004464
1904.788991,0.894841,0.312415,120.702536,0.007018,0.004450
1907.163636,0.894724,0.312361,122.683742,0.007093,0.004465
1909.009009,0.894589,0.312294,123.653941,0.007202,0.004500
1909.910714,0.894530,0.312277,123.466707,0.007196,0.004484
1913.362832,0.894384,0.312227,128.233544,0.007328,0.004496
1913.456140,0.894324,0.312147,127.673730,0.007325,0.004554
1916.330435,0.894148,0.312055,130.769477,0.007529,0.004640
1919.137931,0.894086,0.312056,133.640079,0.007526,0.004620
1920.700855,0.893963,0.312008,134.128224,0.007610,0.004628
1925.644068,0.893711,0.311892,143.864020,0.008054,0.004778
1927.848739,0.893556,0.311809,145.246278,0.008195,0.004841
1929.933333,0.893441,0.311678,146.416514,0.008257,0.005031
1930.793388,0.893322,0.311644,146.114295,0.008324,0.005023
1934.786885,0.893188,0.311566,152.000336,0.008420,0.005076
1936.178862,0.893151,0.311521,152.159952,0.008396,0.005080
1938.838710,0.893033,0.311454,154.389557,0.008463,0.005114
1942.096000,0.892914,0.311388,157.990755,0.008534,0.005146
1945.968254,0.892716,0.311341,163.209279,0.008781,0.005153
1950.944882,0.892514,0.311299,171.895743,0.009038,0.005154
1950.546875,0.892561,0.311318,171.281697,0.009018,0.005138
1950.465116,0.892577,0.311311,170.619030,0.008985,0.005119
1950.600000,0.892602,0.311278,169.968441,0.008955,0.005113
1949.465649,0.892669,0.311301,169.811719,0.008953,0.005100
1950.454545,0.892625,0.311270,169.545487,0.008933,0.005093
1954.421053,0.892470,0.311188,174.946617,0.009077,0.005160
1954.462687,0.892449,0.311170,174.293270,0.009046,0.005145
1954.962963,0.892428,0.311103,173.743080,0.009015,0.005184
1956.558824,0.892367,0.311069,174.093398,0.009010,0.005180
1961.021898,0.892150,0.310947,181.097404,0.009330,0.005354
1960.275362,0.892232,0.311016,180.651509,0.009346,0.005394
1961.798561,0.892170,0.310972,180.887706,0.009341,0.005400
1962.714286,0.892113,0.310948,180.563574,0.009332,0.005388
1966.156028,0.891903,0.310838,184.473192,0.009624,0.005524
1965.380282,0.891946,0.310886,184.053143,0.009604,0.005533
1965.608392,0.891938,0.310914,183.428614,0.009571,0.005524
1969.333333,0.891768,0.310841,188.139723,0.009751,0.005573
1968.303448,0.891792,0.310892,187.896719,0.009721,0.005587
1970.643836,0.891698,0.310854,189.360992,0.009754,0.005586
1974.775510,0.891511,0.310806,195.207540,0.009980,0.005597
1977.040541,0.891416,0.310747,196.475632,0.010013,0.005624
1977.261745,0.891423,0.310745,195.833699,0.009979,0.005605
1980.226667,0.891279,0.310687,198.506898,0.010101,0.005630
1981.827815,0.891209,0.310638,198.817956,0.010104,0.005644
1984.197368,0.891075,0.310556,200.290678,0.010204,0.005714
1985.254902,0.891023,0.310559,200.060368,0.010191,0.005696
1986.740260,0.890935,0.310472,200.254377,0.010216,0.005779
1986.554839,0.890984,0.310496,199.620612,0.010201,0.005768
1989.923077,0.890834,0.310432,203.350510,0.010340,0.005805
1991.541401,0.890766,0.310390,203.707155,0.010341,0.005811
1994.481013,0.890637,0.310351,206.375034,0.010435,0.005813
1995.698113,0.890617,0.310366,206.293092,0.010405,0.005797
1997.075000,0.890514,0.310303,206.379007,0.010453,0.005832
1998.621118,0.890464,0.310253,206.664518,0.010440,0.005849
2000.740741,0.890384,0.310240,207.773724,0.010457,0.005833
2001.791411,0.890339,0.310241,207.566634,0.010441,0.005815
2003.219512,0.890298,0.310202,207.734529,0.010422,0.005819
2003.345455,0.890291,0.310240,207.110354,0.010391,0.005822
2004.493976,0.890207,0.310201,207.011953,0.010415,0.005826
2004.562874,0.890191,0.310162,206.393135,0.010386,0.005830
2005.642857,0.890148,0.310138,206.250694,0.010370,0.005822
2007.384615,0.890106,0.310103,206.875087,0.010354,0.005822
2008.952941,0.890012,0.310082,207.270917,0.010395,0.005811
2009.146199,0.889978,0.310048,206.679334,0.010374,0.005810
2010.104651,0.889902,0.310025,206.458427,0.010391,0.005802
2009.942197,0.889911,0.310018,205.871887,0.010362,0.005786
2010.471264,0.889858,0.309988,205.397363,0.010355,0.005782
2011.051429,0.889797,0.309959,204.952601,0.010357,0.005778
2012.045455,0.889756,0.309921,204.792129,0.010342,0.005784
2013.016949,0.889680,0.309892,204.619103,0.010361,0.005780
2014.606742,0.889584,0.309839,205.136820,0.010411,0.005807
2016.201117,0.889529,0.309783,205.666008,0.010408,0.005838
2018.033333,0.889415,0.309691,206.553676,0.010489,0.005950
2017.546961,0.889432,0.309729,206.085629,0.010462,0.005955
2018.439560,0.889382,0.309687,205.869222,0.010455,0.005966
2019.606557,0.889293,0.309661,205.908724,0.010496,0.005960
2019.608696,0.889322,0.309653,205.348429,0.010475,0.005945
2022.410811,0.889171,0.309558,208.290140,0.010645,0.006066
2021.827957,0.889192,0.309578,207.880685,0.010620,0.006056
2023.689840,0.889103,0.309535,208.873347,0.010661,0.006068
2025.617021,0.888985,0.309469,209.977461,0.010754,0.006119
2025.291005,0.888974,0.309474,209.468930,0.010727,0.006103
2027.200000,0.888881,0.309421,210.558935,0.010774,0.006131
2026.408377,0.888935,0.309455,210.290302,0.010771,0.006133
2028.218750,0.888841,0.309408,211.228978,0.010822,0.006151
2029.544041,0.888782,0.309373,211.479857,0.010824,0.006154
2029.546392,0.888792,0.309358,210.934104,0.010797,0.006142
2029.989744,0.888754,0.309350,210.483156,0.010783,0.006127
2031.489796,0.888688,0.309324,210.987921,0.010794,0.006122
2031.126904,0.888665,0.309307,210.513053,0.010772,0.006111
2030.171717,0.888727,0.309301,210.408335,0.010779,0.006096
2031.095477,0.888690,0.309288,210.281137,0.010764,0.006084
1877.960000,0.896081,0.312799,97.099940,0.006118,0.004657
1879.584158,0.896007,0.312836,97.973655,0.006133,0.004648
1883.392157,0.895885,0.312774,104.734506,0.006224,0.004667
1886.194175,0.895706,0.312671,107.998387,0.006451,0.004760
1889.038462,0.895563,0.312612,111.286871,0.006582,0.004775
1889.428571,0.895544,0.312602,110.827095,0.006553,0.004753
1891.018868,0.895473,0.312503,111.500316,0.006563,0.004838
1892.635514,0.895456,0.312488,112.219277,0.006535,0.004818
1895.037037,0.895346,0.312423,114.427555,0.006603,0.004843
1897.192661,0.895167,0.312384,116.083526,0.006831,0.004837
1899.090909,0.895067,0.312301,117.241828,0.006880,0.004893
1900.576577,0.894968,0.312264,117.748055,0.006926,0.004887
1902.357143,0.894911,0.312198,118.712803,0.006921,0.004914
1904.725664,0.894757,0.312143,120.815243,0.007081,0.004927
1906.771930,0.894610,0.312104,122.235180,0.007220,0.004923
1908.173913,0.894519,0.312070,122.619685,0.007254,0.004915
1909.051724,0.894425,0.311984,122.452373,0.007293,0.004980
1911.658120,0.894285,0.311909,125.117733,0.007416,0.005024
1913.101695,0.894209,0.311873,125.561140,0.007431,0.005017
1915.966387,0.894050,0.311851,128.846722,0.007599,0.005002
1913.933333,0.894166,0.311890,130.211350,0.007672,0.004999
1915.008264,0.894152,0.311869,130.205717,0.007642,0.004984
1918.000000,0.893956,0.311780,133.781814,0.007909,0.005059
1918.650407,0.893944,0.311746,133.430411,0.007878,0.005052
1921.677419,0.893829,0.311673,137.066122,0.007949,0.005097
1921.744000,0.893854,0.311703,136.518770,0.007922,0.005087
1922.841270,0.893816,0.311680,136.528235,0.007901,0.005074
1925.212598,0.893666,0.311582,138.570237,0.008049,0.005170
1926.578125,0.893622,0.311573,138.883079,0.008033,0.005151
1925.286822,0.893673,0.311616,139.112981,0.008022,0.005154
1926.569231,0.893570,0.311538,139.340255,0.008077,0.005209
1927.160305,0.893553,0.311505,138.970908,0.008048,0.005203
1927.954545,0.893574,0.311543,138.741632,0.008021,0.005202
1926.842105,0.893637,0.311555,138.808726,0.008023,0.005184
1926.850746,0.893624,0.311522,138.289849,0.007995,0.005179
1925.911111,0.893640,0.311514,138.205401,0.007967,0.005160
1926.970588,0.893586,0.311469,138.245516,0.007962,0.005168
1925.664234,0.893683,0.311510,138.579987,0.008013,0.005171
1929.594203,0.893457,0.311434,145.537516,0.008410,0.005229
1932.388489,0.893327,0.311343,148.681859,0.008520,0.005318
1934.414286,0.893237,0.311296,150.062748,0.008554,0.005327
1935.205674,0.893267,0.311349,149.822567,0.008531,0.005345
1936.253521,0.893226,0.311276,149.811686,0.008515,0.005396
1936.937063,0.893186,0.311228,149.508997,0.008499,0.005408
1936.833333,0.893173,0.311226,148.994127,0.008470,0.005389
1937.158621,0.893134,0.311216,148.530767,0.008454,0.005372
1937.726027,0.893069,0.311196,148.178831,0.008462,0.005359
1938.639456,0.893034,0.311175,148.085834,0.008443,0.005347
1938.851351,0.893016,0.311155,147.607055,0.008418,0.005334
1939.919463,0.892982,0.311117,147.683660,0.008399,0.005337
1941.293333,0.892960,0.311105,148.142839,0.008376,0.005321
1942.582781,0.892909,0.311111,148.493644,0.008371,0.005304
1944.776316,0.892793,0.311070,150.438840,0.008465,0.005310
1945.803922,0.892744,0.311019,150.480670,0.008459,0.005331
1947.584416,0.892702,0.310976,151.599554,0.008447,0.005340
1949.987097,0.892576,0.310918,154.023291,0.008565,0.005370
1951.628205,0.892522,0.310901,154.882388,0.008564,0.005358
1951.808917,0.892493,0.310887,154.404842,0.008544,0.005343
1954.075949,0.892370,0.310849,156.514712,0.008655,0.005347
1957.270440,0.892189,0.310728,161.105992,0.008922,0.005544
1958.250000,0.892108,0.310716,161.076030,0.008953,0.005529
1960.062112,0.891983,0.310642,162.202760,0.009065,0.005591
1959.543210,0.892020,0.310647,161.835349,0.009049,0.005574
1960.294479,0.891968,0.310588,161.621269,0.009045,0.005608
1961.195122,0.891927,0.310570,161.537539,0.009033,0.005595
1963.430303,0.891833,0.310552,163.571325,0.009086,0.005583
1962.325301,0.891887,0.310582,163.694441,0.009085,0.005579
1964.047904,0.891807,0.310554,164.705791,0.009115,0.005573
1965.190476,0.891758,0.310550,164.877334,0.009110,0.005557
1966.863905,0.891697,0.310503,165.813574,0.009118,0.005574
1968.376471,0.891626,0.310493,166.490415,0.009137,0.005559
1969.602339,0.891544,0.310486,166.770581,0.009174,0.005543
1970.604651,0.891494,0.310444,166.800834,0.009170,0.005555
1971.387283,0.891468,0.310418,166.634470,0.009150,0.005549
1971.344828,0.891499,0.310421,166.155884,0.009133,0.005533
1972.468571,0.891448,0.310402,166.342256,0.009132,0.005523
1975.011364,0.891318,0.310365,169.245518,0.009266,0.005530
1976.451977,0.891243,0.310287,169.845457,0.009294,0.005610
1977.202247,0.891231,0.310290,169.661572,0.009269,0.005595
1980.815642,0.891058,0.310211,175.921340,0.009526,0.005680
1979.866667,0.891112,0.310246,175.890825,0.009527,0.005683
1981.988950,0.891006,0.310182,177.700287,0.009606,0.005731
1980.505495,0.891097,0.310217,178.331730,0.009656,0.005734
1983.344262,0.890950,0.310134,181.920557,0.009832,0.005829
1985.217391,0.890865,0.310090,183.186519,0.009873,0.005843
1986.259459,0.890834,0.310062,183.236777,0.009854,0.005840
1985.333333,0.890897,0.310087,183.177177,0.009865,0.005835
1985.272727,0.890884,0.310098,182.688612,0.009840,0.005821
1985.287234,0.890872,0.310115,182.202198,0.009815,0.005810
1986.126984,0.890848,0.310119,182.083953,0.009794,0.005795
1986.463158,0.890854,0.310086,181.662951,0.009769,0.005798
1986.858639,0.890816,0.310064,181.268757,0.009757,0.005790
1987.479167,0.890778,0.310023,180.999366,0.009746,0.005803
1989.160622,0.890698,0.309993,182.027101,0.009784,0.005803
1988.876289,0.890684,0.309996,181.600318,0.009761,0.005788
1989.579487,0.890602,0.309938,181.398690,0.009802,0.005828
1990.132653,0.890592,0.309972,181.100160,0.009778,0.005832
1992.629442,0.890466,0.309926,183.990868,0.009910,0.005852
1992.969697,0.890451,0.309931,183.587782,0.009888,0.005838
1994.492462,0.890397,0.309898,184.375242,0.009892,0.005842
1855.040000,0.897228,0.313320,90.139661,0.005918,0.004209
1855.049505,0.897225,0.313352,89.692365,0.005889,0.004200
1858.588235,0.897010,0.313291,96.076190,0.006246,0.004225
1858.640777,0.897046,0.313327,95.610136,0.006227,0.004221
1861.865385,0.896912,0.313220,100.620102,0.006346,0.004341
1863.771429,0.896811,0.313167,102.008894,0.006398,0.004354
1866.169811,0.896650,0.313088,104.458755,0.006579,0.004406
1866.990654,0.896642,0.313074,104.312390,0.006548,0.004388
1869.888889,0.896567,0.313024,108.069879,0.006564,0.004399
1870.366972,0.896474,0.313030,107.687678,0.006605,0.004379
1874.872727,0.896306,0.312946,117.064559,0.006804,0.004447
1878.162162,0.896132,0.312838,121.535561,0.007016,0.004569
1879.660714,0.896040,0.312817,122.017530,0.007052,0.004554
1880.867257,0.895998,0.312796,122.145677,0.007034,0.004539
1881.315789,0.896011,0.312784,121.702205,0.007005,0.004521
1879.773913,0.896091,0.312841,122.285131,0.007026,0.004541
1886.034483,0.895821,0.312672,139.040054,0.007572,0.004871
1888.803419,0.895659,0.312582,141.620188,0.007738,0.004947
1890.627119,0.895524,0.312549,142.391844,0.007842,0.004939
1891.092437,0.895494,0.312508,141.882363,0.007816,0.004938
1892.800000,0.895418,0.312505,142.512549,0.007828,0.004918
1894.247934,0.895256,0.312446,142.806017,0.007994,0.004939
1898.032787,0.895024,0.312311,148.188180,0.008360,0.005137
1901.658537,0.894845,0.312210,152.921619,0.008557,0.005236
1904.645161,0.894692,0.312156,155.863991,0.008690,0.005250
1906.752000,0.894563,0.312089,157.002046,0.008773,0.005282
1906.809524,0.894560,0.312102,156.379104,0.008738,0.005263
1907.921260,0.894565,0.312106,156.261320,0.008704,0.005243
1908.234375,0.894566,0.312115,155.689720,0.008670,0.005223
1910.108527,0.894489,0.312084,156.527890,0.008680,0.005214
1910.107692,0.894474,0.312071,155.924698,0.008648,0.005196
1911.282443,0.894382,0.312063,155.904858,0.008678,0.005177
1912.257576,0.894393,0.312038,155.713685,0.008646,0.005165
1913.398496,0.894387,0.312047,155.680024,0.008613,0.005147
1917.940299,0.894170,0.311944,163.703762,0.008939,0.005264
1922.088889,0.894013,0.311899,170.019583,0.009088,0.005269
1921.750000,0.894010,0.311901,169.439116,0.009055,0.005250
1922.525547,0.893983,0.311850,169.061690,0.009027,0.005265
1926.695652,0.893767,0.311755,175.377134,0.009343,0.005361
1928.647482,0.893662,0.311677,176.243000,0.009390,0.005419
1932.600000,0.893455,0.311597,181.689956,0.009668,0.005482
1932.978723,0.893417,0.311605,181.099967,0.009645,0.005463
1934.056338,0.893375,0.311616,180.914258,0.009624,0.005445
1937.846154,0.893171,0.311518,185.850993,0.009894,0.005549
1938.069444,0.893166,0.311557,185.223801,0.009859,0.005549
1938.855172,0.893130,0.311545,184.824651,0.009834,0.005532
1940.589041,0.893065,0.311519,185.370147,0.009832,0.005522
1941.972789,0.893016,0.311485,185.493640,0.009817,0.005518
1943.851351,0.892937,0.311451,186.263703,0.009830,0.005515
1946.228188,0.892777,0.311374,187.876088,0.009987,0.005577
1945.933333,0.892797,0.311375,187.283374,0.009957,0.005558
1944.529801,0.892872,0.311376,187.452027,0.009966,0.005540
